CustomerId,Surname,CreditScore,Geography,Gender,Age
15571973,Chinwemma,776,France,Female,38
15626742,Carpenter,694,France,Male,36
15672692,Yin,787,France,Female,42
15673570,Olsen,580,France,Male,37
15767432,Ts'ai,711,France,Female,25
15654238,Jen,673,France,Female,40
15612525,Preston,499,France,Female,57
15812750,Ozioma,591,France,Male,24
15790757,Cody,769,France,Female,25
15723873,Ponomarev,657,Spain,Male,31
15744607,Martin,738,Germany,Male,43
15612966,Milani,545,Germany,Female,60
15784209,Tang,497,France,Male,47
15794278,Romani,816,Spain,Male,67
15766741,McIntyre,525,France,Male,36
15661036,Davis,725,France,Male,46
15705639,Onyemauchechukwu,692,France,Female,28
15637414,Gell,618,France,Female,24
15716835,Rossi,546,France,Male,24
15696231,Chiwetelu,635,France,Male,29
15641675,Kirillova,611,France,Female,49
15670755,Shaw,650,France,Male,60
15640059,Smith,606,France,Male,40
15787619,Hsieh,844,France,Male,18
15587535,Onyemauchechukwu,450,Spain,Female,46
15813034,Martin,727,Spain,Male,38
15698839,Okwudilichukwu,460,Germany,Male,46
15790314,Onuoha,649,France,Male,41
15634245,Muecke,758,Germany,Female,47
15677305,Hsieh,490,France,Female,35
15661526,Anderson,815,Germany,Male,37
15685997,Azubuike,838,Spain,Female,39
15660101,Nnonso,803,France,Male,31
15637979,Fuller,664,Germany,Female,36
15815364,Ashley,736,Spain,Female,28
15647099,Ts'ui,633,France,Female,37
15625944,Buccho,664,France,Male,58
15583212,Chidozie,600,France,Female,43
15582741,Maclean,693,France,Female,35
15637876,Burns,663,Germany,Female,36
15622750,Chu,742,Germany,Female,21
15672056,Kenenna,710,Germany,Male,43
15812351,Beluchi,710,Spain,Female,27
15810864,Williamson,700,France,Female,82
15677921,Bobrov,720,Germany,Male,60
15724296,Kerr,684,Spain,Male,41
15685329,McKenzie,531,France,Female,63
15584091,Pitts,742,Germany,Female,36
15640442,Standish,717,France,Male,31
15639314,Cartwright,589,France,Male,32
15685320,Johnstone,767,France,Male,36
15789158,Nikitina,636,Germany,Male,49
15752137,McElroy,648,France,Male,33
15712551,Shen,622,Germany,Female,58
15628936,Archer,692,Spain,Male,28
15797227,Otutodilinna,754,France,Male,28
15769974,Shih,679,Spain,Female,35
15737051,Denisov,639,France,Male,27
15585595,Owens,774,France,Female,28
15654060,P'eng,517,France,Male,41
15745196,Verco,571,France,Female,35
15571221,Bergamaschi,747,Germany,Male,58
15660155,Lorenzo,792,Spain,Male,36
15605284,Outtrim,688,France,Male,26
15694366,Hou,714,Germany,Male,42
15600739,Galkin,562,Spain,Female,35
15653253,Pagnotto,704,Spain,Male,48
15763431,Echezonachukwu,698,France,Male,36
15643696,Young,611,France,Male,49
15707473,Summers,850,Germany,Female,48
15769504,Munro,743,Germany,Female,34
15776807,Brennan,654,France,Male,29
15686870,Ball,761,Germany,Male,36
15668747,Virgo,702,France,Female,46
15766908,Trevisani,488,Germany,Male,32
15570134,Padovano,683,France,Female,35
15567367,Tao,601,Germany,Female,42
15747542,Perez,605,France,Male,52
15762238,Fraser,671,Germany,Female,44
15681554,Alley,614,Germany,Female,31
15712825,Howells,511,Spain,Female,29
15640280,Cameron,850,France,Male,39
15756026,Hooper,790,Spain,Female,46
15613319,Rice,793,France,Female,33
15798906,Cox,628,France,Male,69
15708917,Martin,598,Germany,Male,53
15778463,Ikenna,657,France,Female,37
15699430,Davide,618,France,Female,35
15649992,Alexander,681,Spain,Male,65
15578980,Piazza,516,Spain,Female,33
15775306,Ni,421,Germany,Male,28
15641655,Black,700,France,Female,26
15619708,Harker,745,France,Male,25
15734565,Hughes,696,France,Male,29
15806438,Chiabuotu,580,Germany,Female,42
15591969,Kuo,497,Spain,Male,27
15747807,Gallagher,720,France,Female,43
15596939,Calabresi,659,Germany,Male,36
15716155,Shaw,841,France,Female,36
15765311,Zhirov,642,Spain,Male,34
15757811,Lloyd,732,Spain,Female,69
15603830,Palmer,600,Spain,Male,36
15660602,Ch'eng,464,Germany,Male,33
15660535,Avent,680,France,Female,47
15666633,Huang,758,Spain,Male,56
15596914,Shaw,630,Germany,Female,31
15639788,Yuan,577,France,Female,39
15695846,Hawkins,684,France,Female,34
15726234,Trentini,708,Spain,Female,41
15797964,Cameron,732,Germany,Female,29
15625881,Koehler,634,Germany,Male,37
15780628,Wu,633,France,Female,30
15575883,Manna,559,France,Male,34
15585036,Okoli,694,Spain,Female,37
15589488,Ch'eng,686,Germany,Female,56
15585888,Nwokezuike,553,Spain,Female,48
15727915,Artemiev,507,France,Male,36
15707567,Esposito,732,Germany,Male,50
15737792,Abbie,818,France,Female,31
15599433,Fanucci,660,Germany,Male,35
15672012,Jen,773,Spain,Female,41
15806983,Moss,640,France,Male,44
15592222,Lo,505,France,Male,49
15608968,Averyanov,714,Germany,Male,21
15586959,Unaipon,468,France,Female,42
15646558,Clamp,611,Spain,Male,51
15725811,Lim,705,France,Male,25
15572265,Wu,646,Germany,Male,46
15794048,Wan,667,Germany,Female,48
15677610,Chambers,511,Germany,Female,41
15745012,Pettit,653,France,Female,43
15601589,Baresi,675,France,Female,57
15686436,Newbery,523,Spain,Male,32
15693864,Iheanacho,567,Germany,Female,49
15760550,Duncan,741,Spain,Male,39
15686137,Barry,456,Spain,Male,32
15809087,Landry,598,France,Male,64
15807663,McGregor,667,France,Male,43
15809100,Nucci,548,France,Female,32
15794916,Pirogov,725,France,Male,41
15614215,Oguejiofor,717,France,Male,53
15805449,Ugochukwu,594,France,Male,38
15686983,Rohu,678,Germany,Female,25
15808017,Cary,545,France,Male,38
15756804,O'Loghlen,636,France,Female,48
15646810,Quinn,603,Germany,Male,44
15710424,Page,435,France,Male,36
15799422,Evans,535,France,Female,40
15692750,McGregor,629,Germany,Female,45
15794549,Andrews,722,France,Female,35
15803764,Stanley,561,France,Male,28
15674840,Chiazagomekpere,645,France,Female,38
15653762,Chidiebele,501,France,Female,39
15581229,Gregory,502,Germany,Female,32
15800228,Bednall,652,Spain,Female,42
15656333,Jen,574,France,Female,33
15697497,She,518,France,Female,45
15585362,Simmons,749,France,Female,60
15571928,Fraser,679,France,Female,43
15785519,May,565,France,Male,36
15743007,Seabrook,643,France,Female,45
15777211,Herrera,515,France,Male,65
15721935,Kincaid,521,France,Male,25
15591711,Sleeman,739,Spain,Male,38
15625021,Hung,585,France,Male,42
15702968,Artemieva,733,Germany,Male,74
15600462,Barwell,542,France,Female,43
15768104,Wright,788,Spain,Male,37
15780140,Bellucci,435,Germany,Male,32
15585255,Moore,577,France,Male,42
15772781,Ball,703,France,Female,51
15669987,Sung,728,Germany,Female,35
15697000,Mello,728,Germany,Male,32
15733119,Mistry,718,France,Male,35
15782390,T'ien,621,France,Female,40
15654700,Fallaci,523,France,Female,40
15632210,Hill,657,Germany,Male,25
15642041,Burns,727,Germany,Male,40
15709737,Hunter,643,France,Male,36
15792388,Li,645,France,Female,48
15786014,Ku,568,France,Male,28
15794580,Ch'en,599,France,Male,58
15675964,Chukwukadibia,672,France,Female,45
15814275,Zikoranachidimma,685,France,Male,33
15724848,Oluchukwu,516,France,Female,46
15754713,Rivera,685,Spain,Male,31
15693814,Niu,806,Spain,Male,25
15599660,Bennett,604,France,Male,36
15746490,Wollstonecraft,648,Spain,Female,53
15566091,Thomsen,545,Spain,Female,32
15655961,Palermo,756,Germany,Male,27
15710404,Chinwendu,569,France,Male,35
15775625,McKenzie,596,France,Male,47
15792328,James,475,France,Male,39
15719856,Lamb,646,France,Female,45
15593773,Olejuru,784,Spain,Male,35
15733114,Hay,552,Spain,Male,45
15797748,Lu,729,France,Male,44
15743411,Chiawuotu,609,Spain,Male,61
15753337,Yeates,555,France,Male,51
15601026,Gallagher,572,Germany,Female,19
15658485,Heath,785,France,Female,34
15636731,Ts'ai,714,Germany,Female,36
15628303,Thurgood,738,Spain,Male,35
15633461,Pai,639,Germany,Male,38
15677135,Lorenzo,520,Germany,Male,61
15590876,Knupp,764,France,Female,24
15790782,Baryshnikov,661,Spain,Male,39
15700476,Azubuike,564,Germany,Male,41
15634141,Shephard,708,Germany,Female,42
15737795,Scott,512,Spain,Male,36
15790299,Williamson,592,Spain,Male,37
15675316,Avdeeva,619,France,Female,38
15613630,Tang,775,France,Male,52
15662100,Hsu,850,Germany,Female,44
15668032,Buchanan,577,France,Female,37
15599289,Yeh,724,France,Female,37
15754084,Palazzi,710,Spain,Male,35
15676521,Y?an,696,France,Female,31
15804586,Lin,376,France,Female,46
15781465,Schofield,675,Germany,Female,29
15729362,Lombardi,745,France,Male,36
15709295,Wall,697,Spain,Female,25
15745324,Milani,599,Spain,Female,39
15741336,Ejimofor,715,France,Female,38
15783659,Blackburn,659,France,Male,67
15620981,Wickham,684,France,Female,48
15630328,Bird,635,France,Female,48
15785899,Ch'en,789,Germany,Male,33
15606149,Wood,571,Germany,Female,66
15671139,Brizendine,694,Spain,Male,39
15660429,Ch'in,665,Spain,Female,42
15571002,Yusupov,706,France,Female,44
15631681,Jibunoh,807,Spain,Female,
15731522,Ts'ui,771,Spain,Female,67
15619529,Ndukaku,531,Spain,Male,27
15628034,Wilder,629,France,Female,37
15686164,Maclean,850,Germany,Female,31
15582797,Ch'iu,685,Spain,Male,35
15753831,Cox,642,Spain,Male,32
15731815,Nepean,529,Spain,Male,63
15580956,McNess,683,Germany,Female,43
15602084,Coles,663,France,Female,42
15589805,Benson,563,France,Female,34
15720893,Gilbert,637,Spain,Female,34
15641009,Wilhelm,544,France,Male,37
15605926,Sinclair,649,Germany,Male,70
15805955,L?,638,France,Female,48
15801488,Buckner,723,France,Male,25
15605918,Padovesi,635,Germany,Male,43
15779711,Gray,750,Spain,Female,38
15705620,Lu,730,France,Male,34
15685357,Wright,750,Spain,Female,36
15570060,Palerma,586,France,Female,43
15582616,Y?an,520,France,Female,38
15799515,Wei,652,France,Female,48
15642937,Padovesi,550,France,Female,46
15624729,Tsao,594,France,Male,27
15566156,Franklin,749,Germany,Female,44
15792360,Clark,668,France,Male,32
15807008,McGregor,614,Germany,Female,35
15704770,Pan,773,France,Male,25
15756475,Kenniff,551,Germany,Male,31
15655339,Spencer,566,France,Male,36
15613749,Lees,569,Spain,Male,34
15664521,David,659,Spain,Male,31
15681206,Hsing,722,France,Female,49
15745527,Burke,655,France,Male,37
15806926,Watson,615,France,Female,35
15724563,Hawkins,752,Germany,Female,42
15782899,Ginn,661,Spain,Female,28
15623521,Sozonov,838,Spain,Male,43
15810218,Sun,610,Spain,Male,29
15645621,Hunter,811,Spain,Male,44
15608114,Manfrin,587,Spain,Male,62
15659557,Artamonova,811,Germany,Female,28
15787772,Hansen,759,France,Female,38
15691111,Pai,648,Germany,Female,42
15592089,Larsen,788,France,Female,43
15633897,Owen,725,Germany,Male,39
15701301,Murphy,646,France,Female,42
15723685,Ekechukwu,601,Germany,Female,26
15701602,Ayers,521,Germany,Male,52
15739189,Johnson,561,Spain,Female,33
15573086,Millar,564,France,Male,42
15569050,Farrell,444,France,Male,45
15750765,Sanders,650,Spain,Male,71
15799811,Herrera,724,France,Male,40
15698442,Eberechukwu,719,Spain,Male,35
15655274,Bardin,548,France,Female,29
15603594,Nwankwo,635,Spain,Male,24
15585961,Talbot,496,Spain,Female,43
15686936,McGregor,676,France,Female,37
15770424,Onyeorulu,541,Germany,Male,40
15587451,Goold,778,Germany,Male,41
15602010,Zikoranaudodimma,850,Germany,Female,45
15600583,Garner,633,France,Male,31
15654673,Onyinyechukwuka,625,France,Male,49
15717164,Genovese,485,Spain,Male,32
15765014,Mai,547,France,Female,48
15682639,Marshall,642,France,Male,32
15729279,Naylor,718,France,Female,25
15759805,Pinto,582,France,Female,32
15767864,Fulton,628,France,Male,33
15769948,Palerma,737,Germany,Male,35
15686345,McCaffrey,828,Spain,Male,34
15688071,Collins,609,Spain,Male,53
15681174,Zuev,730,France,Male,39
15667521,Crawford,631,France,Female,22
15750243,Genovese,830,Spain,Male,40
15695475,Maclean,645,France,Male,29
15689176,Fabro,663,France,Male,46
15652955,Price,678,Spain,Male,30
15668958,Chatfield,521,France,Male,30
15631054,Volkova,625,France,Female,24
15581479,Archer,523,France,Male,30
15577478,Ch'iu,714,France,Female,72
15780870,McKay,580,Spain,Male,67
15692317,Craig,722,France,Male,30
15593969,Abramovich,630,Spain,Female,39
15570417,Chien,579,France,Male,35
15779059,Timms,670,France,Female,38
15785980,Williford,588,Spain,Male,34
15644200,Hamilton,807,Spain,Female,42
15793949,Cheng,726,France,Female,48
15645103,Su,812,Germany,Male,25
15705860,McKenzie,631,Germany,Male,40
15623828,Akobundu,682,France,Male,30
15715003,Ko,625,Spain,Female,49
15623471,Marcelo,607,Germany,Male,38
15798348,Chukwuebuka,600,Spain,Female,50
15743016,MacDonald,602,Spain,Female,22
15769499,Lampungmeiua,545,Spain,Female,74
15798521,Tai,675,Spain,Male,33
15706534,Enyinnaya,581,France,Female,47
15706186,McKenzie,640,Germany,Male,33
15812197,Kline,850,France,Male,38
15650933,Ma,490,Spain,Female,48
15692991,Wood,710,Spain,Female,38
15631189,Riggs,613,Germany,Male,38
15762198,Capon,812,France,Male,34
15699598,Smith,723,France,Female,20
15692744,Davison,512,France,Male,36
15688963,Ingram,731,France,Female,52
15599131,Dilke,650,Germany,Male,26
15680303,Gibson,594,France,Male,57
15628674,Iadanza,844,France,Male,40
15648075,Hebert,686,Germany,Female,47
15586970,Pinto,695,Germany,Male,52
15625698,Dumetochukwu,624,Spain,Female,23
15790497,Ross,503,Spain,Male,37
15682618,Jamieson,535,France,Female,31
15762937,Chiganu,743,Germany,Female,32
15750929,Burgess,702,Spain,Male,39
15729832,Cheng,658,France,Male,29
15633650,Woods,677,Germany,Female,41
15748856,Liang,664,France,Male,32
15589195,Bluett,766,Germany,Female,38
15699911,Chapman,461,Spain,Female,35
15663438,Andrejew,688,Spain,Male,36
15692583,Udobata,678,France,Female,32
15591257,Ejimofor,796,France,Male,24
15646513,Spyer,803,France,Male,42
15708063,Walker,712,France,Male,36
15696098,Palermo,498,France,Female,31
15645517,Philip,850,Spain,Male,22
15649744,Fallaci,628,France,Female,51
15604304,Perry,539,Germany,Female,34
15784092,Henderson,732,France,Male,36
15585198,Bergamaschi,715,France,Male,41
15624347,Fokine,651,France,Male,40
15621687,Mackay,813,France,Male,34
15689081,Wu,692,France,Male,29
15813168,Maslova,756,Germany,Female,39
15604295,Wei,543,France,Male,36
15724127,McLean,790,France,Female,26
15673055,Sung,494,Spain,Male,38
15768201,Paterson,850,France,Female,39
15782219,Fanucci,703,Spain,Male,29
15746410,Thompson,432,Spain,Male,38
15780144,Tisdall,512,Germany,Female,32
15590476,Onochie,589,France,Male,28
15624293,Mironova,514,France,Female,46
15618182,Ndubueze,678,France,Female,38
15660316,Stephenson,420,Germany,Female,34
15678886,Golubev,679,Germany,Male,38
15616330,Liao,595,France,Male,31
15592229,Mullan,713,France,Female,52
15798424,Glover,833,Germany,Male,59
15714750,Northey,690,France,Female,42
15648800,Paterson,731,Germany,Female,21
15626147,Maclean,608,France,Female,62
15626608,Howarde,479,Spain,Male,48
15723250,Teng,519,France,Male,42
15592583,Colman,731,France,Female,47
15759381,Johnson,617,Spain,Male,61
15585241,Butcher,756,Spain,Male,29
15589358,Stanley,848,Germany,Male,31
15672704,Jackson,809,France,Female,24
15789955,Hu,698,Germany,Male,56
15596800,Hill,779,Germany,Male,33
15627305,Pan,606,Spain,Male,35
15645316,Han,612,Germany,Female,58
15593973,Wilkie,663,Spain,Female,33
15647301,Bray,549,Germany,Female,45
15750258,Ann,675,France,Female,32
15685309,Souter,669,France,Female,35
15628205,Greco,571,Germany,Female,34
15733974,Mao,500,Spain,Male,37
15762110,Anderson,628,France,Male,37
15706899,Ma,559,France,Male,34
15732660,Black,769,France,Female,27
15656121,Medvedeva,733,Germany,Male,31
15614220,Benson,750,France,Male,22
15645269,Duncan,583,France,Female,42
15698510,Onwudiwe,468,Germany,Male,42
15569247,Mitchell,727,Spain,Female,57
15566251,Ferrari,618,France,Female,37
15716134,Russo,617,France,Male,40
15763625,Hazon,793,Spain,Male,41
15605965,Henderson,630,France,Male,43
15694821,Hardy,765,Germany,Male,43
15601688,Piccio,546,France,Male,28
15575581,Dickson,614,Germany,Female,30
15671209,Holden,593,Germany,Female,29
15616529,Hsieh,613,Spain,Male,34
15773906,Doherty,655,France,Male,38
15722993,Page,700,France,Female,27
15752463,Samuel,826,Spain,Female,29
15589754,Malloy,652,Germany,Male,45
15669899,Fitts,755,Germany,Female,45
15766887,Iadanza,538,Spain,Male,39
15768006,Wu,729,France,Male,34
15741295,Yefimova,615,France,Male,49
15811327,Pan,700,Spain,Male,54
15690007,Ts'ui,434,Germany,Female,58
15690664,Liang,729,Spain,Male,37
15719348,Tsao,513,France,Male,35
15781802,Abramov,755,France,Male,41
15752731,Millar,615,France,Female,30
15600997,Demuth,747,Germany,Female,32
15750776,Genovese,850,France,Female,36
15723907,Lawless,712,Germany,Female,49
15633419,Brooks,622,Germany,Female,28
15702430,Ignatyeva,548,France,Female,35
15710456,Balmain,607,France,Female,27
15650351,Millar,653,France,Female,38
15590820,Ecuyer,699,Spain,Male,26
15640454,Parkhill,693,Germany,Male,40
15697789,Li Fonti,647,Germany,Female,43
15808182,Beneventi,478,Spain,Female,36
15588670,Despeissis,705,Spain,Female,40
15721292,Atkins,719,Spain,Male,39
15604217,Williams,726,France,Male,34
15651369,Wright,626,France,Male,21
15782454,Hancock,552,France,Male,49
15814032,Hsieh,807,Germany,Female,31
15570326,Wilkins,621,France,Male,34
15624428,Longo,651,Germany,Female,24
15755638,Mancini,673,France,Female,43
15600992,Madukaego,652,France,Male,36
15755649,Winter-Irving,584,Germany,Male,47
15795228,Stewart,756,France,Male,37
15589257,Grant,670,France,Female,35
15719302,Brennan,765,France,Female,50
15639882,She,528,France,Male,30
15791279,Murray,701,France,Male,40
15636935,Rischbieth,797,France,Female,29
15686909,Lung,639,Germany,Male,27
15589572,Otutodilichukwu,785,Spain,Female,61
15779947,Thomas,363,Spain,Female,28
15573769,Fiorentini,764,France,Female,24
15578866,Hughes,676,France,Female,43
15739131,Whitworth,718,Germany,Male,28
15813444,McIntosh,590,Spain,Female,34
15678058,Ayers,584,France,Male,38
15769169,Trentino,645,France,Male,41
15804602,Boyd,772,Germany,Male,30
15651052,McMasters,399,Germany,Male,46
15724334,Alekseyeva,529,France,Male,22
15569451,Miller,463,France,Male,35
15650098,Baranova,630,France,Female,40
15724307,Mitchell,780,France,Male,76
15599268,Yobachi,584,Spain,Male,32
15594864,Huang,752,Germany,Male,30
15616451,Genovese,697,France,Female,47
15715667,Sorokina,850,France,Female,32
15658969,Gray,711,France,Male,51
15738174,Ervin,452,France,Female,32
15813590,Vance,610,Spain,Male,42
15624229,Noble,694,France,Female,22
15674148,Milanesi,579,Spain,Male,33
15625080,Parkin,745,Spain,Female,54
15682528,Cremonesi,572,France,Male,33
15696900,Burns,505,Germany,Male,29
15730038,Docherty,706,France,Female,23
15812272,Ugonna,693,Germany,Male,44
15654654,L?,725,Germany,Female,33
15697625,Bevan,791,France,Male,37
15616280,Hsia,536,France,Male,46
15654229,O'Neill,699,Spain,Male,47
15628298,Johnstone,500,Spain,Female,47
15733387,Pham,707,Spain,Female,53
15775572,Bergamaschi,531,Germany,Female,42
15613844,Murphy,557,France,Female,28
15578515,Osinachi,659,France,Female,38
15607598,Muravyov,575,Spain,Female,31
15742480,Igwebuike,775,Germany,Male,36
15749482,Zack,772,Spain,Male,30
15607537,Crawford,587,Germany,Male,46
15575410,Chidiegwu,667,Germany,Female,39
15684865,Lucchesi,771,France,Female,66
15600700,Pan,523,Germany,Male,63
15774155,Trevisani,662,Germany,Male,33
15634267,Yudin,717,France,Male,42
15619626,Wade,746,France,Male,24
